decimalism,hexadecimal,kanji
139206,0x21fc6,𡿆
139207,0x21fc7,𡿇
139208,0x21fc8,𡿈
139209,0x21fc9,𡿉
139210,0x21fca,𡿊
139211,0x21fcb,𡿋
139212,0x21fcc,𡿌
139213,0x21fcd,𡿍
139214,0x21fce,𡿎
139215,0x21fcf,𡿏
139216,0x21fd0,𡿐
139217,0x21fd1,𡿑
139218,0x21fd2,𡿒
139219,0x21fd3,𡿓
139220,0x21fd4,𡿔
139221,0x21fd5,𡿕
139222,0x21fd6,𡿖
139223,0x21fd7,𡿗
139224,0x21fd8,𡿘
139225,0x21fd9,𡿙
139226,0x21fda,𡿚
139227,0x21fdb,𡿛
139228,0x21fdc,𡿜
139229,0x21fdd,𡿝
139230,0x21fde,𡿞
139231,0x21fdf,𡿟
139232,0x21fe0,𡿠
139233,0x21fe1,𡿡
139234,0x21fe2,𡿢
139235,0x21fe3,𡿣
139236,0x21fe4,𡿤
139237,0x21fe5,𡿥
139238,0x21fe6,𡿦
139239,0x21fe7,𡿧
139240,0x21fe8,𡿨
139241,0x21fe9,𡿩
139242,0x21fea,𡿪
139243,0x21feb,𡿫
139244,0x21fec,𡿬
139245,0x21fed,𡿭
139246,0x21fee,𡿮
139247,0x21fef,𡿯
139248,0x21ff0,𡿰
139249,0x21ff1,𡿱
139250,0x21ff2,𡿲
139251,0x21ff3,𡿳
139252,0x21ff4,𡿴
139253,0x21ff5,𡿵
139254,0x21ff6,𡿶
139255,0x21ff7,𡿷
139256,0x21ff8,𡿸
139257,0x21ff9,𡿹
139258,0x21ffa,𡿺
139259,0x21ffb,𡿻
139260,0x21ffc,𡿼
139261,0x21ffd,𡿽
139262,0x21ffe,𡿾
139263,0x21fff,𡿿
139264,0x22000,𢀀
139265,0x22001,𢀁
139266,0x22002,𢀂
139267,0x22003,𢀃
139268,0x22004,𢀄
139269,0x22005,𢀅
139270,0x22006,𢀆
139271,0x22007,𢀇
139272,0x22008,𢀈
139273,0x22009,𢀉
139274,0x2200a,𢀊
139275,0x2200b,𢀋
139276,0x2200c,𢀌
139277,0x2200d,𢀍
139278,0x2200e,𢀎
139279,0x2200f,𢀏
139280,0x22010,𢀐
139281,0x22011,𢀑
139282,0x22012,𢀒
139283,0x22013,𢀓
139284,0x22014,𢀔
139285,0x22015,𢀕
139286,0x22016,𢀖
139287,0x22017,𢀗
139288,0x22018,𢀘
139289,0x22019,𢀙
139290,0x2201a,𢀚
139291,0x2201b,𢀛
139292,0x2201c,𢀜
139293,0x2201d,𢀝
139294,0x2201e,𢀞
139295,0x2201f,𢀟
139296,0x22020,𢀠
139297,0x22021,𢀡
139298,0x22022,𢀢
139299,0x22023,𢀣
139300,0x22024,𢀤
139301,0x22025,𢀥
139302,0x22026,𢀦
139303,0x22027,𢀧
139304,0x22028,𢀨
139305,0x22029,𢀩
139306,0x2202a,𢀪
139307,0x2202b,𢀫
139308,0x2202c,𢀬
139309,0x2202d,𢀭
139310,0x2202e,𢀮
139311,0x2202f,𢀯
139312,0x22030,𢀰
139313,0x22031,𢀱
139314,0x22032,𢀲
139315,0x22033,𢀳
139316,0x22034,𢀴
139317,0x22035,𢀵
139318,0x22036,𢀶
139319,0x22037,𢀷
139320,0x22038,𢀸
139321,0x22039,𢀹
139322,0x2203a,𢀺
139323,0x2203b,𢀻
139324,0x2203c,𢀼
139325,0x2203d,𢀽
139326,0x2203e,𢀾
139327,0x2203f,𢀿
139328,0x22040,𢁀
139329,0x22041,𢁁
139330,0x22042,𢁂
139331,0x22043,𢁃
139332,0x22044,𢁄
139333,0x22045,𢁅
139334,0x22046,𢁆
139335,0x22047,𢁇
139336,0x22048,𢁈
139337,0x22049,𢁉
139338,0x2204a,𢁊
139339,0x2204b,𢁋
139340,0x2204c,𢁌
139341,0x2204d,𢁍
139342,0x2204e,𢁎
139343,0x2204f,𢁏
139344,0x22050,𢁐
139345,0x22051,𢁑
139346,0x22052,𢁒
139347,0x22053,𢁓
139348,0x22054,𢁔
139349,0x22055,𢁕
139350,0x22056,𢁖
139351,0x22057,𢁗
139352,0x22058,𢁘
139353,0x22059,𢁙
139354,0x2205a,𢁚
139355,0x2205b,𢁛
139356,0x2205c,𢁜
139357,0x2205d,𢁝
139358,0x2205e,𢁞
139359,0x2205f,𢁟
139360,0x22060,𢁠
139361,0x22061,𢁡
139362,0x22062,𢁢
139363,0x22063,𢁣
139364,0x22064,𢁤
139365,0x22065,𢁥
139366,0x22066,𢁦
139367,0x22067,𢁧
139368,0x22068,𢁨
139369,0x22069,𢁩
139370,0x2206a,𢁪
139371,0x2206b,𢁫
139372,0x2206c,𢁬
139373,0x2206d,𢁭
139374,0x2206e,𢁮
139375,0x2206f,𢁯
139376,0x22070,𢁰
139377,0x22071,𢁱
139378,0x22072,𢁲
139379,0x22073,𢁳
139380,0x22074,𢁴
139381,0x22075,𢁵
139382,0x22076,𢁶
139383,0x22077,𢁷
139384,0x22078,𢁸
139385,0x22079,𢁹
139386,0x2207a,𢁺
139387,0x2207b,𢁻
139388,0x2207c,𢁼
139389,0x2207d,𢁽
139390,0x2207e,𢁾
139391,0x2207f,𢁿
139392,0x22080,𢂀
139393,0x22081,𢂁
139394,0x22082,𢂂
139395,0x22083,𢂃
139396,0x22084,𢂄
139397,0x22085,𢂅
139398,0x22086,𢂆
139399,0x22087,𢂇
139400,0x22088,𢂈
139401,0x22089,𢂉
139402,0x2208a,𢂊
139403,0x2208b,𢂋
139404,0x2208c,𢂌
139405,0x2208d,𢂍
139406,0x2208e,𢂎
139407,0x2208f,𢂏
139408,0x22090,𢂐
139409,0x22091,𢂑
139410,0x22092,𢂒
139411,0x22093,𢂓
139412,0x22094,𢂔
139413,0x22095,𢂕
139414,0x22096,𢂖
139415,0x22097,𢂗
139416,0x22098,𢂘
139417,0x22099,𢂙
139418,0x2209a,𢂚
139419,0x2209b,𢂛
139420,0x2209c,𢂜
139421,0x2209d,𢂝
139422,0x2209e,𢂞
139423,0x2209f,𢂟
139424,0x220a0,𢂠
139425,0x220a1,𢂡
139426,0x220a2,𢂢
139427,0x220a3,𢂣
139428,0x220a4,𢂤
139429,0x220a5,𢂥
139430,0x220a6,𢂦
139431,0x220a7,𢂧
139432,0x220a8,𢂨
139433,0x220a9,𢂩
139434,0x220aa,𢂪
139435,0x220ab,𢂫
139436,0x220ac,𢂬
139437,0x220ad,𢂭
139438,0x220ae,𢂮
139439,0x220af,𢂯
139440,0x220b0,𢂰
139441,0x220b1,𢂱
139442,0x220b2,𢂲
139443,0x220b3,𢂳
139444,0x220b4,𢂴
139445,0x220b5,𢂵
139446,0x220b6,𢂶
139447,0x220b7,𢂷
139448,0x220b8,𢂸
139449,0x220b9,𢂹
139450,0x220ba,𢂺
139451,0x220bb,𢂻
139452,0x220bc,𢂼
139453,0x220bd,𢂽
139454,0x220be,𢂾
139455,0x220bf,𢂿
139456,0x220c0,𢃀
139457,0x220c1,𢃁
139458,0x220c2,𢃂
139459,0x220c3,𢃃
139460,0x220c4,𢃄
139461,0x220c5,𢃅
139462,0x220c6,𢃆
139463,0x220c7,𢃇
139464,0x220c8,𢃈
139465,0x220c9,𢃉
139466,0x220ca,𢃊
139467,0x220cb,𢃋
139468,0x220cc,𢃌
139469,0x220cd,𢃍
139470,0x220ce,𢃎
139471,0x220cf,𢃏
139472,0x220d0,𢃐
139473,0x220d1,𢃑
139474,0x220d2,𢃒
139475,0x220d3,𢃓
139476,0x220d4,𢃔
139477,0x220d5,𢃕
139478,0x220d6,𢃖
139479,0x220d7,𢃗
139480,0x220d8,𢃘
139481,0x220d9,𢃙
139482,0x220da,𢃚
139483,0x220db,𢃛
139484,0x220dc,𢃜
139485,0x220dd,𢃝
139486,0x220de,𢃞
139487,0x220df,𢃟
139488,0x220e0,𢃠
139489,0x220e1,𢃡
139490,0x220e2,𢃢
139491,0x220e3,𢃣
139492,0x220e4,𢃤
139493,0x220e5,𢃥
139494,0x220e6,𢃦
139495,0x220e7,𢃧
139496,0x220e8,𢃨
139497,0x220e9,𢃩
139498,0x220ea,𢃪
139499,0x220eb,𢃫
139500,0x220ec,𢃬
139501,0x220ed,𢃭
139502,0x220ee,𢃮
139503,0x220ef,𢃯
139504,0x220f0,𢃰
139505,0x220f1,𢃱
139506,0x220f2,𢃲
139507,0x220f3,𢃳
139508,0x220f4,𢃴
139509,0x220f5,𢃵
139510,0x220f6,𢃶
139511,0x220f7,𢃷
139512,0x220f8,𢃸
139513,0x220f9,𢃹
139514,0x220fa,𢃺
139515,0x220fb,𢃻
139516,0x220fc,𢃼
139517,0x220fd,𢃽
139518,0x220fe,𢃾
139519,0x220ff,𢃿
139520,0x22100,𢄀
139521,0x22101,𢄁
139522,0x22102,𢄂
139523,0x22103,𢄃
139524,0x22104,𢄄
139525,0x22105,𢄅
139526,0x22106,𢄆
139527,0x22107,𢄇
139528,0x22108,𢄈
139529,0x22109,𢄉
139530,0x2210a,𢄊
139531,0x2210b,𢄋
139532,0x2210c,𢄌
139533,0x2210d,𢄍
139534,0x2210e,𢄎
139535,0x2210f,𢄏
139536,0x22110,𢄐
139537,0x22111,𢄑
139538,0x22112,𢄒
139539,0x22113,𢄓
139540,0x22114,𢄔
139541,0x22115,𢄕
139542,0x22116,𢄖
139543,0x22117,𢄗
139544,0x22118,𢄘
139545,0x22119,𢄙
139546,0x2211a,𢄚
139547,0x2211b,𢄛
139548,0x2211c,𢄜
139549,0x2211d,𢄝
139550,0x2211e,𢄞
139551,0x2211f,𢄟
139552,0x22120,𢄠
139553,0x22121,𢄡
139554,0x22122,𢄢
139555,0x22123,𢄣
139556,0x22124,𢄤
139557,0x22125,𢄥
139558,0x22126,𢄦
139559,0x22127,𢄧
139560,0x22128,𢄨
139561,0x22129,𢄩
139562,0x2212a,𢄪
139563,0x2212b,𢄫
139564,0x2212c,𢄬
139565,0x2212d,𢄭
139566,0x2212e,𢄮
139567,0x2212f,𢄯
139568,0x22130,𢄰
139569,0x22131,𢄱
139570,0x22132,𢄲
139571,0x22133,𢄳
139572,0x22134,𢄴
139573,0x22135,𢄵
139574,0x22136,𢄶
139575,0x22137,𢄷
139576,0x22138,𢄸
139577,0x22139,𢄹
139578,0x2213a,𢄺
139579,0x2213b,𢄻
139580,0x2213c,𢄼
139581,0x2213d,𢄽
139582,0x2213e,𢄾
139583,0x2213f,𢄿
139584,0x22140,𢅀
139585,0x22141,𢅁
139586,0x22142,𢅂
139587,0x22143,𢅃
139588,0x22144,𢅄
139589,0x22145,𢅅
139590,0x22146,𢅆
139591,0x22147,𢅇
139592,0x22148,𢅈
139593,0x22149,𢅉
139594,0x2214a,𢅊
139595,0x2214b,𢅋
139596,0x2214c,𢅌
139597,0x2214d,𢅍
139598,0x2214e,𢅎
139599,0x2214f,𢅏
139600,0x22150,𢅐
139601,0x22151,𢅑
139602,0x22152,𢅒
139603,0x22153,𢅓
139604,0x22154,𢅔
139605,0x22155,𢅕
139606,0x22156,𢅖
139607,0x22157,𢅗
139608,0x22158,𢅘
139609,0x22159,𢅙
139610,0x2215a,𢅚
139611,0x2215b,𢅛
139612,0x2215c,𢅜
139613,0x2215d,𢅝
139614,0x2215e,𢅞
139615,0x2215f,𢅟
139616,0x22160,𢅠
139617,0x22161,𢅡
139618,0x22162,𢅢
139619,0x22163,𢅣
139620,0x22164,𢅤
139621,0x22165,𢅥
139622,0x22166,𢅦
139623,0x22167,𢅧
139624,0x22168,𢅨
139625,0x22169,𢅩
139626,0x2216a,𢅪
139627,0x2216b,𢅫
139628,0x2216c,𢅬
139629,0x2216d,𢅭
139630,0x2216e,𢅮
139631,0x2216f,𢅯
139632,0x22170,𢅰
139633,0x22171,𢅱
139634,0x22172,𢅲
139635,0x22173,𢅳
139636,0x22174,𢅴
139637,0x22175,𢅵
139638,0x22176,𢅶
139639,0x22177,𢅷
139640,0x22178,𢅸
139641,0x22179,𢅹
139642,0x2217a,𢅺
139643,0x2217b,𢅻
139644,0x2217c,𢅼
139645,0x2217d,𢅽
139646,0x2217e,𢅾
139647,0x2217f,𢅿
139648,0x22180,𢆀
139649,0x22181,𢆁
139650,0x22182,𢆂
139651,0x22183,𢆃
139652,0x22184,𢆄
139653,0x22185,𢆅
139654,0x22186,𢆆
139655,0x22187,𢆇
139656,0x22188,𢆈
139657,0x22189,𢆉
139658,0x2218a,𢆊
139659,0x2218b,𢆋
139660,0x2218c,𢆌
139661,0x2218d,𢆍
139662,0x2218e,𢆎
139663,0x2218f,𢆏
139664,0x22190,𢆐
139665,0x22191,𢆑
139666,0x22192,𢆒
139667,0x22193,𢆓
139668,0x22194,𢆔
139669,0x22195,𢆕
139670,0x22196,𢆖
139671,0x22197,𢆗
139672,0x22198,𢆘
139673,0x22199,𢆙
139674,0x2219a,𢆚
139675,0x2219b,𢆛
139676,0x2219c,𢆜
139677,0x2219d,𢆝
139678,0x2219e,𢆞
139679,0x2219f,𢆟
139680,0x221a0,𢆠
139681,0x221a1,𢆡
139682,0x221a2,𢆢
139683,0x221a3,𢆣
139684,0x221a4,𢆤
139685,0x221a5,𢆥
139686,0x221a6,𢆦
139687,0x221a7,𢆧
139688,0x221a8,𢆨
139689,0x221a9,𢆩
139690,0x221aa,𢆪
139691,0x221ab,𢆫
139692,0x221ac,𢆬
139693,0x221ad,𢆭
139694,0x221ae,𢆮
139695,0x221af,𢆯
139696,0x221b0,𢆰
139697,0x221b1,𢆱
139698,0x221b2,𢆲
139699,0x221b3,𢆳
139700,0x221b4,𢆴
139701,0x221b5,𢆵
139702,0x221b6,𢆶
139703,0x221b7,𢆷
139704,0x221b8,𢆸
139705,0x221b9,𢆹
139706,0x221ba,𢆺
139707,0x221bb,𢆻
139708,0x221bc,𢆼
139709,0x221bd,𢆽
139710,0x221be,𢆾
139711,0x221bf,𢆿
139712,0x221c0,𢇀
139713,0x221c1,𢇁
139714,0x221c2,𢇂
139715,0x221c3,𢇃
139716,0x221c4,𢇄
139717,0x221c5,𢇅
139718,0x221c6,𢇆
139719,0x221c7,𢇇
139720,0x221c8,𢇈
139721,0x221c9,𢇉
139722,0x221ca,𢇊
139723,0x221cb,𢇋
139724,0x221cc,𢇌
139725,0x221cd,𢇍
139726,0x221ce,𢇎
139727,0x221cf,𢇏
139728,0x221d0,𢇐
139729,0x221d1,𢇑
139730,0x221d2,𢇒
139731,0x221d3,𢇓
139732,0x221d4,𢇔
139733,0x221d5,𢇕
139734,0x221d6,𢇖
139735,0x221d7,𢇗
139736,0x221d8,𢇘
139737,0x221d9,𢇙
139738,0x221da,𢇚
139739,0x221db,𢇛
139740,0x221dc,𢇜
139741,0x221dd,𢇝
139742,0x221de,𢇞
139743,0x221df,𢇟
139744,0x221e0,𢇠
139745,0x221e1,𢇡
139746,0x221e2,𢇢
139747,0x221e3,𢇣
139748,0x221e4,𢇤
139749,0x221e5,𢇥
139750,0x221e6,𢇦
139751,0x221e7,𢇧
139752,0x221e8,𢇨
139753,0x221e9,𢇩
139754,0x221ea,𢇪
139755,0x221eb,𢇫
139756,0x221ec,𢇬
139757,0x221ed,𢇭
139758,0x221ee,𢇮
139759,0x221ef,𢇯
139760,0x221f0,𢇰
139761,0x221f1,𢇱
139762,0x221f2,𢇲
139763,0x221f3,𢇳
139764,0x221f4,𢇴
139765,0x221f5,𢇵
139766,0x221f6,𢇶
139767,0x221f7,𢇷
139768,0x221f8,𢇸
139769,0x221f9,𢇹
139770,0x221fa,𢇺
139771,0x221fb,𢇻
139772,0x221fc,𢇼
139773,0x221fd,𢇽
139774,0x221fe,𢇾
139775,0x221ff,𢇿
139776,0x22200,𢈀
139777,0x22201,𢈁
139778,0x22202,𢈂
139779,0x22203,𢈃
139780,0x22204,𢈄
139781,0x22205,𢈅
139782,0x22206,𢈆
139783,0x22207,𢈇
139784,0x22208,𢈈
139785,0x22209,𢈉
139786,0x2220a,𢈊
139787,0x2220b,𢈋
139788,0x2220c,𢈌
139789,0x2220d,𢈍
139790,0x2220e,𢈎
139791,0x2220f,𢈏
139792,0x22210,𢈐
139793,0x22211,𢈑
139794,0x22212,𢈒
139795,0x22213,𢈓
139796,0x22214,𢈔
139797,0x22215,𢈕
139798,0x22216,𢈖
139799,0x22217,𢈗
139800,0x22218,𢈘
139801,0x22219,𢈙
139802,0x2221a,𢈚
139803,0x2221b,𢈛
139804,0x2221c,𢈜
139805,0x2221d,𢈝
139806,0x2221e,𢈞
139807,0x2221f,𢈟
139808,0x22220,𢈠
139809,0x22221,𢈡
139810,0x22222,𢈢
139811,0x22223,𢈣
139812,0x22224,𢈤
139813,0x22225,𢈥
139814,0x22226,𢈦
139815,0x22227,𢈧
139816,0x22228,𢈨
139817,0x22229,𢈩
139818,0x2222a,𢈪
139819,0x2222b,𢈫
139820,0x2222c,𢈬
139821,0x2222d,𢈭
139822,0x2222e,𢈮
139823,0x2222f,𢈯
139824,0x22230,𢈰
139825,0x22231,𢈱
139826,0x22232,𢈲
139827,0x22233,𢈳
139828,0x22234,𢈴
139829,0x22235,𢈵
139830,0x22236,𢈶
139831,0x22237,𢈷
139832,0x22238,𢈸
139833,0x22239,𢈹
139834,0x2223a,𢈺
139835,0x2223b,𢈻
139836,0x2223c,𢈼
139837,0x2223d,𢈽
139838,0x2223e,𢈾
139839,0x2223f,𢈿
139840,0x22240,𢉀
139841,0x22241,𢉁
139842,0x22242,𢉂
139843,0x22243,𢉃
139844,0x22244,𢉄
139845,0x22245,𢉅
139846,0x22246,𢉆
139847,0x22247,𢉇
139848,0x22248,𢉈
139849,0x22249,𢉉
139850,0x2224a,𢉊
139851,0x2224b,𢉋
139852,0x2224c,𢉌
139853,0x2224d,𢉍
139854,0x2224e,𢉎
139855,0x2224f,𢉏
139856,0x22250,𢉐
139857,0x22251,𢉑
139858,0x22252,𢉒
139859,0x22253,𢉓
139860,0x22254,𢉔
139861,0x22255,𢉕
139862,0x22256,𢉖
139863,0x22257,𢉗
139864,0x22258,𢉘
139865,0x22259,𢉙
139866,0x2225a,𢉚
139867,0x2225b,𢉛
139868,0x2225c,𢉜
139869,0x2225d,𢉝
139870,0x2225e,𢉞
139871,0x2225f,𢉟
139872,0x22260,𢉠
139873,0x22261,𢉡
139874,0x22262,𢉢
139875,0x22263,𢉣
139876,0x22264,𢉤
139877,0x22265,𢉥
139878,0x22266,𢉦
139879,0x22267,𢉧
139880,0x22268,𢉨
139881,0x22269,𢉩
139882,0x2226a,𢉪
139883,0x2226b,𢉫
139884,0x2226c,𢉬
139885,0x2226d,𢉭
139886,0x2226e,𢉮
139887,0x2226f,𢉯
139888,0x22270,𢉰
139889,0x22271,𢉱
139890,0x22272,𢉲
139891,0x22273,𢉳
139892,0x22274,𢉴
139893,0x22275,𢉵
139894,0x22276,𢉶
139895,0x22277,𢉷
139896,0x22278,𢉸
139897,0x22279,𢉹
139898,0x2227a,𢉺
139899,0x2227b,𢉻
139900,0x2227c,𢉼
139901,0x2227d,𢉽
139902,0x2227e,𢉾
139903,0x2227f,𢉿
139904,0x22280,𢊀
139905,0x22281,𢊁
139906,0x22282,𢊂
139907,0x22283,𢊃
139908,0x22284,𢊄
139909,0x22285,𢊅
139910,0x22286,𢊆
139911,0x22287,𢊇
139912,0x22288,𢊈
139913,0x22289,𢊉
139914,0x2228a,𢊊
139915,0x2228b,𢊋
139916,0x2228c,𢊌
139917,0x2228d,𢊍
139918,0x2228e,𢊎
139919,0x2228f,𢊏
139920,0x22290,𢊐
139921,0x22291,𢊑
139922,0x22292,𢊒
139923,0x22293,𢊓
139924,0x22294,𢊔
139925,0x22295,𢊕
139926,0x22296,𢊖
139927,0x22297,𢊗
139928,0x22298,𢊘
139929,0x22299,𢊙
139930,0x2229a,𢊚
139931,0x2229b,𢊛
139932,0x2229c,𢊜
139933,0x2229d,𢊝
139934,0x2229e,𢊞
139935,0x2229f,𢊟
139936,0x222a0,𢊠
139937,0x222a1,𢊡
139938,0x222a2,𢊢
139939,0x222a3,𢊣
139940,0x222a4,𢊤
139941,0x222a5,𢊥
139942,0x222a6,𢊦
139943,0x222a7,𢊧
139944,0x222a8,𢊨
139945,0x222a9,𢊩
139946,0x222aa,𢊪
139947,0x222ab,𢊫
139948,0x222ac,𢊬
139949,0x222ad,𢊭
139950,0x222ae,𢊮
139951,0x222af,𢊯
139952,0x222b0,𢊰
139953,0x222b1,𢊱
139954,0x222b2,𢊲
139955,0x222b3,𢊳
139956,0x222b4,𢊴
139957,0x222b5,𢊵
139958,0x222b6,𢊶
139959,0x222b7,𢊷
139960,0x222b8,𢊸
139961,0x222b9,𢊹
139962,0x222ba,𢊺
139963,0x222bb,𢊻
139964,0x222bc,𢊼
139965,0x222bd,𢊽
139966,0x222be,𢊾
139967,0x222bf,𢊿
139968,0x222c0,𢋀
139969,0x222c1,𢋁
139970,0x222c2,𢋂
139971,0x222c3,𢋃
139972,0x222c4,𢋄
139973,0x222c5,𢋅
139974,0x222c6,𢋆
139975,0x222c7,𢋇
139976,0x222c8,𢋈
139977,0x222c9,𢋉
139978,0x222ca,𢋊
139979,0x222cb,𢋋
139980,0x222cc,𢋌
139981,0x222cd,𢋍
139982,0x222ce,𢋎
139983,0x222cf,𢋏
139984,0x222d0,𢋐
139985,0x222d1,𢋑
139986,0x222d2,𢋒
139987,0x222d3,𢋓
139988,0x222d4,𢋔
139989,0x222d5,𢋕
139990,0x222d6,𢋖
139991,0x222d7,𢋗
139992,0x222d8,𢋘
139993,0x222d9,𢋙
139994,0x222da,𢋚
139995,0x222db,𢋛
139996,0x222dc,𢋜
139997,0x222dd,𢋝
139998,0x222de,𢋞
139999,0x222df,𢋟
140000,0x222e0,𢋠
140001,0x222e1,𢋡
140002,0x222e2,𢋢
140003,0x222e3,𢋣
140004,0x222e4,𢋤
140005,0x222e5,𢋥
140006,0x222e6,𢋦
140007,0x222e7,𢋧
140008,0x222e8,𢋨
140009,0x222e9,𢋩
140010,0x222ea,𢋪
140011,0x222eb,𢋫
140012,0x222ec,𢋬
140013,0x222ed,𢋭
140014,0x222ee,𢋮
140015,0x222ef,𢋯
140016,0x222f0,𢋰
140017,0x222f1,𢋱
140018,0x222f2,𢋲
140019,0x222f3,𢋳
140020,0x222f4,𢋴
140021,0x222f5,𢋵
140022,0x222f6,𢋶
140023,0x222f7,𢋷
140024,0x222f8,𢋸
140025,0x222f9,𢋹
140026,0x222fa,𢋺
140027,0x222fb,𢋻
140028,0x222fc,𢋼
140029,0x222fd,𢋽
140030,0x222fe,𢋾
140031,0x222ff,𢋿
140032,0x22300,𢌀
140033,0x22301,𢌁
140034,0x22302,𢌂
140035,0x22303,𢌃
140036,0x22304,𢌄
140037,0x22305,𢌅
140038,0x22306,𢌆
140039,0x22307,𢌇
140040,0x22308,𢌈
140041,0x22309,𢌉
140042,0x2230a,𢌊
140043,0x2230b,𢌋
140044,0x2230c,𢌌
140045,0x2230d,𢌍
140046,0x2230e,𢌎
140047,0x2230f,𢌏
140048,0x22310,𢌐
140049,0x22311,𢌑
140050,0x22312,𢌒
140051,0x22313,𢌓
140052,0x22314,𢌔
140053,0x22315,𢌕
140054,0x22316,𢌖
140055,0x22317,𢌗
140056,0x22318,𢌘
140057,0x22319,𢌙
140058,0x2231a,𢌚
140059,0x2231b,𢌛
140060,0x2231c,𢌜
140061,0x2231d,𢌝
140062,0x2231e,𢌞
140063,0x2231f,𢌟
140064,0x22320,𢌠
140065,0x22321,𢌡
140066,0x22322,𢌢
140067,0x22323,𢌣
140068,0x22324,𢌤
140069,0x22325,𢌥
140070,0x22326,𢌦
140071,0x22327,𢌧
140072,0x22328,𢌨
140073,0x22329,𢌩
140074,0x2232a,𢌪
140075,0x2232b,𢌫
140076,0x2232c,𢌬
140077,0x2232d,𢌭
140078,0x2232e,𢌮
140079,0x2232f,𢌯
140080,0x22330,𢌰
140081,0x22331,𢌱
140082,0x22332,𢌲
140083,0x22333,𢌳
140084,0x22334,𢌴
140085,0x22335,𢌵
140086,0x22336,𢌶
140087,0x22337,𢌷
140088,0x22338,𢌸
140089,0x22339,𢌹
140090,0x2233a,𢌺
140091,0x2233b,𢌻
140092,0x2233c,𢌼
140093,0x2233d,𢌽
140094,0x2233e,𢌾
140095,0x2233f,𢌿
140096,0x22340,𢍀
140097,0x22341,𢍁
140098,0x22342,𢍂
140099,0x22343,𢍃
140100,0x22344,𢍄
140101,0x22345,𢍅
140102,0x22346,𢍆
140103,0x22347,𢍇
140104,0x22348,𢍈
140105,0x22349,𢍉
140106,0x2234a,𢍊
140107,0x2234b,𢍋
140108,0x2234c,𢍌
140109,0x2234d,𢍍
140110,0x2234e,𢍎
140111,0x2234f,𢍏
140112,0x22350,𢍐
140113,0x22351,𢍑
140114,0x22352,𢍒
140115,0x22353,𢍓
140116,0x22354,𢍔
140117,0x22355,𢍕
140118,0x22356,𢍖
140119,0x22357,𢍗
140120,0x22358,𢍘
140121,0x22359,𢍙
140122,0x2235a,𢍚
140123,0x2235b,𢍛
140124,0x2235c,𢍜
140125,0x2235d,𢍝
140126,0x2235e,𢍞
140127,0x2235f,𢍟
140128,0x22360,𢍠
140129,0x22361,𢍡
140130,0x22362,𢍢
140131,0x22363,𢍣
140132,0x22364,𢍤
140133,0x22365,𢍥
140134,0x22366,𢍦
140135,0x22367,𢍧
140136,0x22368,𢍨
140137,0x22369,𢍩
140138,0x2236a,𢍪
140139,0x2236b,𢍫
140140,0x2236c,𢍬
140141,0x2236d,𢍭
140142,0x2236e,𢍮
140143,0x2236f,𢍯
140144,0x22370,𢍰
140145,0x22371,𢍱
140146,0x22372,𢍲
140147,0x22373,𢍳
140148,0x22374,𢍴
140149,0x22375,𢍵
140150,0x22376,𢍶
140151,0x22377,𢍷
140152,0x22378,𢍸
140153,0x22379,𢍹
140154,0x2237a,𢍺
140155,0x2237b,𢍻
140156,0x2237c,𢍼
140157,0x2237d,𢍽
140158,0x2237e,𢍾
140159,0x2237f,𢍿
140160,0x22380,𢎀
140161,0x22381,𢎁
140162,0x22382,𢎂
140163,0x22383,𢎃
140164,0x22384,𢎄
140165,0x22385,𢎅
140166,0x22386,𢎆
140167,0x22387,𢎇
140168,0x22388,𢎈
140169,0x22389,𢎉
140170,0x2238a,𢎊
140171,0x2238b,𢎋
140172,0x2238c,𢎌
140173,0x2238d,𢎍
140174,0x2238e,𢎎
140175,0x2238f,𢎏
140176,0x22390,𢎐
140177,0x22391,𢎑
140178,0x22392,𢎒
140179,0x22393,𢎓
140180,0x22394,𢎔
140181,0x22395,𢎕
140182,0x22396,𢎖
140183,0x22397,𢎗
140184,0x22398,𢎘
140185,0x22399,𢎙
140186,0x2239a,𢎚
140187,0x2239b,𢎛
140188,0x2239c,𢎜
140189,0x2239d,𢎝
140190,0x2239e,𢎞
140191,0x2239f,𢎟
140192,0x223a0,𢎠
140193,0x223a1,𢎡
140194,0x223a2,𢎢
140195,0x223a3,𢎣
140196,0x223a4,𢎤
140197,0x223a5,𢎥
140198,0x223a6,𢎦
140199,0x223a7,𢎧
140200,0x223a8,𢎨
140201,0x223a9,𢎩
140202,0x223aa,𢎪
140203,0x223ab,𢎫
140204,0x223ac,𢎬
140205,0x223ad,𢎭
140206,0x223ae,𢎮
140207,0x223af,𢎯
140208,0x223b0,𢎰
140209,0x223b1,𢎱
140210,0x223b2,𢎲
140211,0x223b3,𢎳
140212,0x223b4,𢎴
140213,0x223b5,𢎵
140214,0x223b6,𢎶
140215,0x223b7,𢎷
140216,0x223b8,𢎸
140217,0x223b9,𢎹
140218,0x223ba,𢎺
140219,0x223bb,𢎻
140220,0x223bc,𢎼
140221,0x223bd,𢎽
140222,0x223be,𢎾
140223,0x223bf,𢎿
140224,0x223c0,𢏀
140225,0x223c1,𢏁
140226,0x223c2,𢏂
140227,0x223c3,𢏃
140228,0x223c4,𢏄
140229,0x223c5,𢏅
140230,0x223c6,𢏆
